Year,Loser_PID,Winner_PID,Loser_Index,Winner_Index
2005,359,197,3810,2057
2005,428,41,4534,448
2005,197,387,2057,4117
2005,325,41,3440,448
2005,387,41,4117,448
2005,436,350,4628,3740
2005,320,336,3394,3572
2005,439,418,4655,4419
2005,4,9,30,94
2005,353,337,3764,3592
2005,368,355,3899,3775
2005,55,283,584,3018
2005,130,116,1336,1187
2005,282,264,2997,2791
2005,269,128,2852,1312
2005,36,367,382,3879
2005,266,425,2818,4498
2005,179,128,1862,1312
2005,116,264,1187,2791
2005,418,31,4419,322
2005,283,336,3018,3572
2005,350,367,3740,3879
2005,337,425,3592,4498
2005,67,355,687,3775
2005,264,9,2791,94
2005,355,367,3775,3879
2005,128,31,1312,322
2005,336,425,3572,4498
2005,367,9,3879,94
2005,31,425,322,4498
2005,425,9,4498,94
2005,266,55,2818,584
2005,273,84,2899,874
2005,15,185,152,1927
2005,1,244,5,2550
2005,439,375,4655,3982
2005,371,245,3927,2563
2005,113,269,1158,2852
2005,67,282,687,2997
2005,355,311,3775,3300
2005,31,316,322,3358
2005,275,356,2922,3783
2005,350,367,3740,3879
2005,363,251,3840,2653
2005,9,267,94,2832
2005,28,141,286,1455
2005,269,185,2852,1927
2005,55,316,584,3358
2005,251,375,2653,3982
2005,311,367,3300,3879
2005,356,244,3783,2550
2005,245,84,2563,874
2005,72,282,747,2997
2005,267,141,2832,1455
2005,367,84,3879,874
2005,375,244,3982,2550
2005,141,282,1455,2997
2005,316,185,3358,1927
2005,84,244,874,2550
2005,185,282,1927,2997
2005,282,244,2997,2550
2005,219,315,2288,3343
2005,398,17,4218,174
2005,138,405,1419,4307
2005,161,209,1674,2182
2005,407,201,4331,2095
2005,431,137,4568,1414
2005,101,414,1043,4387
2005,53,372,569,3949
2005,147,428,1527,4534
2005,376,362,3989,3829
2005,391,14,4163,146
2005,278,17,2959,174
2005,381,315,4053,3343
2005,422,209,4466,2182
2005,238,59,2492,623
2005,319,149,3388,1549
2005,428,288,4534,3064
2005,372,359,3949,3810
2005,137,7,1414,71
2005,281,14,2983,146
2005,405,93,4307,968
2005,414,387,4387,4117
2005,362,295,3829,3154
2005,201,184,2095,1918
2005,435,285,4609,3040
2005,59,315,623,3343
2005,288,149,3064,1549
2005,359,7,3810,71
2005,325,17,3440,174
2005,209,387,2182,4117
2005,184,285,1918,3040
2005,383,295,4069,3154
2005,14,93,146,968
2005,149,315,1549,3343
2005,17,7,174,71
2005,387,285,4117,3040
2005,93,295,968,3154
2005,315,7,3343,71
2005,295,285,3154,3040
2005,7,285,71,3040
2005,53,269,569,2852
2005,368,180,3899,1873
2005,319,208,3388,2171
2005,422,72,4466,747
2005,216,9,2249,94
2005,350,425,3740,4498
2005,288,134,3064,1378
2005,59,405,623,4307
2005,185,359,1927,3810
2005,245,346,2563,3687
2005,101,435,1043,4609
2005,356,230,3783,2400
2005,134,279,1378,2972
2005,269,208,2852,2171
2005,72,9,747,94
2005,425,405,4498,4307
2005,154,435,1608,4609
2005,359,311,3810,3300
2005,346,230,3687,2400
2005,279,208,2972,2171
2005,311,230,3300,2400
2005,435,405,4609,4307
2005,405,9,4307,94
2005,230,208,2400,2171
2005,208,9,2171,94
2005,67,381,687,4053
2005,127,264,1292,2791
2005,418,383,4419,4069
2005,93,355,968,3775
2005,267,34,2832,352
2005,138,42,1419,457
2005,117,362,1193,3829
2005,28,7,286,71
2005,1,337,5,3592
2005,31,428,322,4534
2005,285,41,3040,448
2005,281,256,2983,2709
2005,266,295,2818,3154
2005,24,355,251,3775
2005,381,197,4053,2057
2005,34,338,352,3605
2005,428,383,4534,4069
2005,337,42,3592,457
2005,256,264,2709,2791
2005,7,41,71,448
2005,295,362,3154,3829
2005,264,42,2791,457
2005,41,338,448,3605
2005,197,383,2057,4069
2005,362,355,3829,3775
2005,338,42,3605,457
2005,355,383,3775,4069
2005,383,42,4069,457
2005,301,260,3216,2753
2005,36,158,382,1638
2005,108,177,1109,1848
2005,367,238,3879,2492
2005,314,247,3331,2587
2005,209,278,2182,2959
2005,184,387,1918,4117
2005,273,336,2899,3572
2005,219,243,2288,2537
2005,439,167,4655,1745
2005,429,128,4539,1312
2005,55,244,584,2550
2005,315,287,3343,3055
2005,142,275,1477,2922
2005,163,293,1696,3131
2005,278,336,2959,3572
2005,177,387,1848,4117
2005,287,158,3055,1638
2005,238,128,2492,1312
2005,260,247,2753,2587
2005,275,243,2922,2537
2005,167,244,1745,2550
2005,247,387,2587,4117
2005,158,244,1638,2550
2005,293,128,3131,1312
2005,243,336,2537,3572
2005,387,128,4117,1312
2005,336,244,3572,2550
2005,128,244,1312,2550
2005,77,55,795,584
2005,266,67,2818,687
2005,439,172,4655,1803
2005,381,275,4053,2922
2005,311,167,3300,1745
2005,247,163,2587,1696
2005,301,264,3216,2791
2005,267,418,2832,4419
2005,93,177,968,1848
2005,346,203,3687,2113
2005,282,337,2997,3592
2005,425,287,4498,3055
2005,208,28,2171,286
2005,128,279,1312,2972
2005,36,338,382,3605
2005,435,1,4609,5
2005,163,149,1696,1549
2005,55,127,584,1292
2005,275,293,2922,3131
2005,418,158,4419,1638
2005,337,74,3592,771
2005,167,185,1745,1927
2005,67,197,687,2057
2005,7,338,71,3605
2005,142,1,1477,5
2005,177,387,1848,4117
2005,28,84,286,874
2005,279,325,2972,3440
2005,264,244,2791,2550
2005,172,292,1803,3109
2005,339,203,3619,2113
2005,287,336,3055,3572
2005,197,293,2057,3131
2005,1,387,5,4117
2005,84,149,874,1549
2005,185,203,1927,2113
2005,338,244,3605,2550
2005,325,127,3440,1292
2005,336,292,3572,3109
2005,74,158,771,1638
2005,127,149,1292,1549
2005,158,244,1638,2550
2005,387,292,4117,3109
2005,203,293,2113,3131
2005,149,292,1549,3109
2005,293,244,3131,2550
2005,244,292,2550,3109
2005,367,158,3879,1638
2005,439,38,4655,413
2005,337,383,3592,4069
2005,428,167,4534,1745
2005,429,424,4539,4488
2005,285,269,3040,2852
2005,425,128,4498,1312
2005,67,185,687,1927
2005,264,74,2791,771
2005,350,55,3740,584
2005,177,290,1848,3085
2005,266,1,2818,5
2005,203,293,2113,3131
2005,24,36,251,382
2005,74,424,771,4488
2005,128,1,1312,5
2005,55,185,584,1927
2005,38,158,413,1638
2005,167,17,1745,174
2005,301,383,3216,4069
2005,269,293,2852,3131
2005,36,290,382,3085
2005,1,17,5,174
2005,383,293,4069,3131
2005,424,185,4488,1927
2005,290,158,3085,1638
2005,293,17,3131,174
2005,185,158,1927,1638
2005,17,158,174,1638
2005,72,142,747,1477
2005,42,7,457,71
2005,273,100,2899,1026
2005,60,117,629,1193
2005,325,338,3440,3605
2005,127,145,1292,1505
2005,172,163,1803,1696
2005,180,282,1873,2997
2005,15,339,152,3619
2005,247,355,2587,3775
2005,256,245,2709,2563
2005,238,336,2492,3572
2005,244,381,2550,4053
2005,93,356,968,3783
2005,34,255,352,2689
2005,149,267,1549,2832
2005,100,338,1026,3605
2005,117,7,1193,71
2005,355,145,3775,1505
2005,142,282,1477,2997
2005,336,163,3572,1696
2005,255,339,2689,3619
2005,267,356,2832,3783
2005,245,381,2563,4053
2005,145,282,1505,2997
2005,338,163,3605,1696
2005,381,356,4053,3783
2005,7,339,71,3619
2005,163,282,1696,2997
2005,356,339,3783,3619
2005,282,339,2997,3619
2005,295,422,3154,4466
2005,41,368,448,3899
2005,414,311,4387,3300
2005,279,59,2972,623
2005,230,359,2400,3810
2005,138,208,1419,2171
2005,278,209,2959,2182
2005,134,281,1378,2983
2005,216,197,2249,2057
2005,319,384,3388,4073
2005,28,435,286,4609
2005,316,418,3358,4419
2005,53,154,569,1608
2005,101,84,1043,874
2005,405,346,4307,3687
2005,384,59,4073,623
2005,275,208,2922,2171
2005,368,422,3899,4466
2005,311,197,3300,2057
2005,209,346,2182,3687
2005,281,418,2983,4419
2005,359,435,3810,4609
2005,154,84,1608,874
2005,59,418,623,4419
2005,346,197,3687,2057
2005,435,422,4609,4466
2005,84,208,874,2171
2005,422,208,4466,2171
2005,418,197,4419,2057
2005,208,197,2171,2057
2005,367,346,3879,3687
2005,337,424,3592,4488
2005,256,247,2709,2587
2005,301,36,3216,382
2005,368,429,3899,4539
2005,172,100,1803,1026
2005,311,167,3300,1745
2005,381,405,4053,4307
2005,355,267,3775,2832
2005,338,42,3605,457
2005,238,418,2492,4419
2005,255,243,2689,2537
2005,208,72,2171,747
2005,163,93,1696,968
2005,266,279,2818,2972
2005,295,356,3154,3783
2005,346,84,3687,874
2005,74,36,771,382
2005,325,100,3440,1026
2005,7,405,71,4307
2005,42,244,457,2550
2005,247,387,2587,4117
2005,243,185,2537,1927
2005,418,149,4419,1549
2005,424,197,4488,2057
2005,72,336,747,3572
2005,356,142,3783,1477
2005,279,127,2972,1292
2005,429,128,4539,1312
2005,93,339,968,3619
2005,158,267,1638,2832
2005,293,167,3131,1745
2005,405,84,4307,874
2005,128,36,1312,382
2005,100,336,1026,3572
2005,167,127,1745,1292
2005,197,244,2057,2550
2005,267,387,2832,4117
2005,185,339,1927,3619
2005,149,142,1549,1477
2005,336,244,3572,2550
2005,84,387,874,4117
2005,127,339,1292,3619
2005,142,36,1477,382
2005,339,244,3619,2550
2005,387,36,4117,382
2005,244,36,2550,382
2005,293,125,3131,1267
2005,74,244,771,2550
2005,2,84,17,874
2005,325,142,3440,1477
2005,244,125,2550,1267
2005,74,293,771,3131
2005,142,84,1477,874
2005,325,158,3440,1638
2005,244,293,2550,3131
2005,74,125,771,1267
2005,158,142,1638,1477
2005,325,84,3440,874
2005,142,125,1477,1267
2005,84,293,874,3131
2005,125,293,1267,3131
2006,55,36,585,383
2006,165,216,1715,2250
2006,251,256,2654,2710
2006,275,336,2923,3573
2006,72,7,748,72
2006,281,269,2984,2853
2006,308,367,3275,3880
2006,381,316,4054,3359
2006,67,203,688,2114
2006,264,42,2792,458
2006,267,295,2833,3155
2006,245,368,2564,3900
2006,249,290,2618,3086
2006,60,59,630,624
2006,180,182,1874,1897
2006,336,368,3573,3900
2006,7,256,72,2710
2006,269,295,2853,3155
2006,42,367,458,3880
2006,290,36,3086,383
2006,316,185,3359,1928
2006,203,59,2114,624
2006,182,216,1897,2250
2006,295,368,3155,3900
2006,59,185,624,1928
2006,367,256,3880,2710
2006,216,36,2250,383
2006,185,368,1928,3900
2006,36,256,383,2710
2006,256,368,2710,3900
2006,273,6,2900,60
2006,333,315,3532,3344
2006,162,15,1685,153
2006,81,31,841,323
2006,294,387,3142,4118
2006,101,38,1044,414
2006,91,383,948,4070
2006,350,288,3741,3065
2006,421,362,4460,3830
2006,298,287,3193,3056
2006,428,147,4535,1528
2006,138,244,1420,2551
2006,239,145,2504,1506
2006,38,315,414,3344
2006,6,387,60,4118
2006,31,15,323,153
2006,147,287,1528,3056
2006,414,244,4388,2551
2006,362,424,3830,4489
2006,145,383,1506,4070
2006,383,424,4070,4489
2006,15,387,153,4118
2006,315,287,3344,3056
2006,288,244,3065,2551
2006,387,287,4118,3056
2006,424,244,4489,2551
2006,287,244,3056,2551
2006,41,435,449,4610
2006,338,355,3606,3776
2006,429,167,4540,1746
2006,279,285,2973,3041
2006,172,247,1804,2588
2006,141,177,1456,1849
2006,439,282,4656,2998
2006,260,356,2754,3784
2006,337,84,3593,875
2006,255,425,2690,4499
2006,311,422,3301,4467
2006,163,113,1697,1159
2006,9,385,95,4093
2006,398,405,4219,4308
2006,278,125,2960,1268
2006,177,167,1849,1746
2006,422,84,4467,875
2006,356,125,3784,1268
2006,247,17,2588,175
2006,355,435,3776,4610
2006,385,425,4093,4499
2006,113,405,1159,4308
2006,285,282,3041,2998
2006,435,167,4610,1746
2006,17,125,175,1268
2006,405,282,4308,2998
2006,84,425,875,4499
2006,167,125,1746,1268
2006,425,282,4499,2998
2006,282,125,2998,1268
2006,59,290,624,3086
2006,439,429,4656,4540
2006,247,422,2588,4467
2006,17,295,175,3155
2006,283,338,3019,3606
2006,311,180,3301,1874
2006,149,264,1550,2792
2006,425,154,4499,1609
2006,252,127,2666,1293
2006,184,158,1919,1639
2006,285,278,3041,2960
2006,1,337,6,3593
2006,185,266,1928,2819
2006,372,127,3950,1293
2006,154,295,1609,3155
2006,264,429,2792,4540
2006,290,7,3086,72
2006,180,338,1874,3606
2006,422,269,4467,2853
2006,337,266,3593,2819
2006,278,158,2960,1639
2006,269,429,2853,4540
2006,266,295,2819,3155
2006,158,7,1639,72
2006,127,338,1293,3606
2006,429,7,4540,72
2006,338,295,3606,3155
2006,7,295,72,3155
2006,128,165,1313,1715
2006,67,275,688,2923
2006,267,55,2833,585
2006,172,203,1804,2114
2006,381,182,4054,1897
2006,355,42,3776,458
2006,93,72,969,748
2006,141,9,1456,95
2006,418,281,4420,2984
2006,336,405,3573,4308
2006,356,368,3784,3900
2006,424,367,4489,3880
2006,256,251,2710,2654
2006,387,383,4118,4070
2006,163,287,1697,3056
2006,36,84,383,875
2006,251,9,2654,95
2006,281,72,2984,748
2006,287,42,3056,458
2006,368,405,3900,4308
2006,275,182,2923,1897
2006,55,84,585,875
2006,165,367,1715,3880
2006,203,383,2114,4070
2006,405,9,4308,95
2006,72,42,748,458
2006,182,367,1897,3880
2006,383,84,4070,875
2006,367,9,3880,95
2006,84,42,875,458
2006,9,42,95,458
2006,275,149,2923,1550
2006,350,142,3741,1478
2006,368,127,3900,1293
2006,362,53,3830,570
2006,421,180,4460,1874
2006,41,161,449,1675
2006,407,293,4332,3132
2006,283,429,3019,4540
2006,147,17,1528,175
2006,55,7,585,72
2006,287,311,3056,3301
2006,179,285,1863,3041
2006,93,138,969,1420
2006,101,216,1044,2250
2006,165,244,1715,2551
2006,333,36,3532,383
2006,31,247,323,2588
2006,381,356,4054,3784
2006,81,34,841,353
2006,414,336,4388,3573
2006,266,371,2819,3928
2006,1,42,6,458
2006,435,256,4610,2710
2006,359,197,3811,2058
2006,177,405,1849,4308
2006,273,288,2900,3065
2006,189,125,1970,1268
2006,172,74,1804,772
2006,282,184,2998,1919
2006,260,185,2754,1928
2006,262,252,2777,2666
2006,100,154,1027,1609
2006,278,251,2960,2654
2006,245,338,2564,3606
2006,37,315,398,3344
2006,242,209,2529,2183
2006,141,167,1456,1746
2006,203,84,2114,875
2006,4,9,31,95
2006,14,308,147,3275
2006,243,281,2538,2984
2006,290,67,3086,688
2006,422,182,4467,1897
2006,385,92,4093,956
2006,239,269,2504,2853
2006,337,424,3593,4489
2006,383,208,4070,2172
2006,367,398,3880,4219
2006,15,279,153,2973
2006,72,267,748,2833
2006,158,45,1639,486
2006,59,418,624,4420
2006,439,128,4656,1313
2006,316,163,3359,1697
2006,216,244,2250,2551
2006,149,161,1550,1675
2006,387,17,4118,175
2006,53,142,570,1478
2006,311,356,3301,3784
2006,138,34,1420,353
2006,180,7,1874,72
2006,288,247,3065,2588
2006,285,339,3041,3620
2006,36,371,383,3928
2006,405,336,4308,3573
2006,256,197,2710,2058
2006,429,293,4540,3132
2006,338,251,3606,2654
2006,209,84,2183,875
2006,418,424,4420,4489
2006,355,279,3776,2973
2006,372,9,3950,95
2006,252,74,2666,772
2006,298,185,3193,1928
2006,269,125,2853,1268
2006,281,163,2984,1697
2006,308,208,3275,2172
2006,315,184,3344,1919
2006,398,128,4219,1313
2006,45,267,486,2833
2006,154,167,1609,1746
2006,182,67,1897,688
2006,142,356,1478,3784
2006,7,127,72,1293
2006,161,17,1675,175
2006,34,339,353,3620
2006,295,293,3155,3132
2006,371,197,3928,2058
2006,247,244,2588,2551
2006,42,336,458,3573
2006,184,267,1919,2833
2006,74,163,772,1697
2006,9,185,95,1928
2006,424,67,4489,688
2006,251,167,2654,1746
2006,128,208,1313,2172
2006,279,125,2973,1268
2006,339,17,3620,175
2006,336,293,3573,3132
2006,127,356,1293,3784
2006,197,244,2058,2551
2006,67,208,688,2172
2006,185,84,1928,875
2006,267,163,2833,1697
2006,167,125,1746,1268
2006,356,293,3784,3132
2006,244,17,2551,175
2006,163,208,1697,2172
2006,84,125,875,1268
2006,293,17,3132,175
2006,208,125,2172,1268
2006,17,125,175,1268
2006,407,147,4332,1528
2006,315,138,3344,1420
2006,38,269,414,2853
2006,273,2,2900,18
2006,359,260,3811,2754
2006,129,162,1326,1685
2006,358,256,3804,2710
2006,333,91,3532,948
2006,149,239,1550,2504
2006,350,352,3741,3758
2006,230,167,2401,1746
2006,209,205,2183,2144
2006,309,311,3283,3301
2006,260,269,2754,2853
2006,147,256,1528,2710
2006,91,2,948,18
2006,162,239,1685,2504
2006,352,288,3758,3065
2006,205,381,2144,4054
2006,311,167,3301,1746
2006,239,381,2504,4054
2006,288,167,3065,1746
2006,2,138,18,1420
2006,269,256,2853,2710
2006,381,167,4054,1746
2006,138,256,1420,2710
2006,256,167,2710,1746
2006,55,148,585,1532
2006,281,283,2984,3019
2006,320,88,3395,911
2006,81,266,841,2819
2006,139,96,1440,995
2006,4,329,31,3485
2006,13,262,138,2777
2006,294,1,3142,6
2006,57,417,602,4411
2006,357,308,3794,3275
2006,417,283,4411,3019
2006,142,329,1478,3485
2006,262,266,2777,2819
2006,96,308,995,3275
2006,88,158,911,1639
2006,283,329,3019,3485
2006,308,158,3275,1639
2006,329,1,3485,6
2006,158,266,1639,2819
2006,266,1,2819,6
2006,422,100,4467,1027
2006,9,70,95,718
2006,72,177,748,1849
2006,385,295,4093,3155
2006,303,367,3235,3880
2006,278,219,2960,2289
2006,127,429,1293,4540
2006,405,7,4308,72
2006,355,141,3776,1456
2006,180,59,1874,624
2006,439,435,4656,4610
2006,375,247,3983,2588
2006,290,244,3086,2551
2006,362,203,3830,2114
2006,429,219,4540,2289
2006,141,177,1456,1849
2006,387,100,4118,1027
2006,295,435,3155,4610
2006,7,203,72,2114
2006,59,244,624,2551
2006,70,367,718,3880
2006,367,177,3880,1849
2006,435,244,4610,2551
2006,203,219,2114,2289
2006,177,219,1849,2289
2006,100,244,1027,2551
2006,219,244,2289,2551
2006,37,31,398,323
2006,88,128,911,1313
2006,414,74,4388,772
2006,281,385,2984,4093
2006,421,425,4460,4499
2006,320,264,3395,2792
2006,368,55,3900,585
2006,81,266,841,2819
2006,273,415,2900,4396
2006,184,67,1919,688
2006,130,287,1337,3056
2006,283,1,3019,6
2006,350,262,3741,2777
2006,264,308,2792,3275
2006,31,425,323,4499
2006,74,329,772,3485
2006,266,287,2819,3056
2006,67,385,688,4093
2006,357,128,3794,1313
2006,415,1,4396,6
2006,262,55,2777,585
2006,308,425,3275,4499
2006,1,55,6,585
2006,329,287,3485,3056
2006,385,128,4093,1313
2006,55,425,585,4499
2006,128,287,1313,3056
2006,425,287,4499,3056
2006,36,387,383,4118
2006,295,371,3155,3928
2006,395,346,4199,3688
2006,337,84,3593,875
2006,338,292,3606,3110
2006,93,9,969,95
2006,275,418,2923,4420
2006,197,356,2058,3784
2006,383,244,4070,2551
2006,141,72,1456,748
2006,282,163,2998,1697
2006,17,7,175,72
2006,387,267,4118,2833
2006,9,244,95,2551
2006,346,356,3688,3784
2006,418,72,4420,748
2006,84,218,875,2275
2006,371,292,3928,3110
2006,435,163,4610,1697
2006,244,7,2551,72
2006,356,72,3784,748
2006,267,292,2833,3110
2006,218,163,2275,1697
2006,292,72,3110,748
2006,163,7,1697,72
2006,7,72,72,748
2006,359,315,3811,3344
2006,129,290,1326,3086
2006,311,375,3301,3983
2006,138,339,1420,3620
2006,362,424,3830,4489
2006,101,59,1044,624
2006,41,405,449,4308
2006,333,14,3532,147
2006,336,316,3573,3359
2006,154,182,1609,1897
2006,147,424,1528,4489
2006,316,375,3359,3983
2006,405,14,4308,147
2006,59,339,624,3620
2006,424,381,4489,4054
2006,14,182,147,1897
2006,375,290,3983,3086
2006,315,339,3344,3620
2006,381,182,4054,1897
2006,339,290,3620,3086
2006,182,290,1897,3086
2006,283,414,3019,4388
2006,37,421,398,4460
2006,262,273,2777,2900
2006,320,142,3395,1478
2006,88,281,911,2984
2006,101,368,1044,3900
2006,350,309,3741,3283
2006,209,425,2183,4499
2006,184,264,1919,2792
2006,81,266,841,2819
2006,31,308,323,3275
2006,148,67,1532,688
2006,349,4,3733,31
2006,294,385,3142,4093
2006,128,357,1313,3794
2006,142,309,1478,3283
2006,425,414,4499,4388
2006,368,281,3900,2984
2006,421,266,4460,2819
2006,385,67,4093,688
2006,273,308,2900,3275
2006,357,4,3794,31
2006,67,281,688,2984
2006,414,264,4388,2792
2006,4,266,31,2819
2006,308,309,3275,3283
2006,309,264,3283,2792
2006,281,266,2984,2819
2006,264,266,2792,2819
2006,138,359,1420,3811
2006,336,57,3573,602
2006,315,256,3344,2710
2006,251,59,2654,624
2006,279,375,2973,3983
2006,439,14,4656,147
2006,42,424,458,4489
2006,149,405,1550,4308
2006,317,203,3366,2114
2006,129,339,1326,3620
2006,362,290,3830,3086
2006,147,167,1528,1746
2006,333,381,3532,4054
2006,14,339,147,3620
2006,256,34,2710,353
2006,154,424,1609,4489
2006,203,57,2114,602
2006,59,375,624,3983
2006,359,405,3811,4308
2006,381,167,4054,1746
2006,57,424,602,4489
2006,290,375,3086,3983
2006,405,167,4308,1746
2006,339,34,3620,353
2006,424,375,4489,3983
2006,34,167,353,1746
2006,375,167,3983,1746
2006,285,371,3041,3928
2006,422,346,4467,3688
2006,180,84,1874,875
2006,36,93,383,969
2006,383,307,4070,3272
2006,275,338,2923,3606
2006,267,356,2833,3784
2006,367,100,3880,1027
2006,278,127,2960,1293
2006,7,295,72,3155
2006,197,177,2058,1849
2006,346,84,3688,875
2006,93,337,969,3593
2006,356,387,3784,4118
2006,127,338,1293,3606
2006,177,100,1849,1027
2006,371,295,3928,3155
2006,307,337,3272,3593
2006,100,387,1027,4118
2006,338,295,3606,3155
2006,84,387,875,4118
2006,295,337,3155,3593
2006,337,387,3593,4118
2006,385,350,4093,3741
2006,414,31,4388,323
2006,320,142,3395,1478
2006,368,262,3900,2777
2006,209,81,2183,841
2006,88,283,911,3019
2006,278,308,2960,3275
2006,101,184,1044,1919
2006,281,67,2984,688
2006,425,264,4499,2792
2006,74,96,772,995
2006,421,4,4460,31
2006,238,55,2493,585
2006,37,266,398,2819
2006,308,96,3275,995
2006,262,184,2777,1919
2006,1,4,6,31
2006,266,81,2819,841
2006,264,55,2792,585
2006,350,142,3741,1478
2006,31,67,323,688
2006,287,283,3056,3019
2006,55,184,585,1919
2006,81,142,841,1478
2006,96,67,995,688
2006,283,4,3019,31
2006,4,67,31,688
2006,142,184,1478,1919
2006,67,184,688,1919
2006,127,362,1293,3830
2006,367,9,3880,95
2006,398,422,4219,4467
2006,356,338,3784,3606
2006,247,177,2588,1849
2006,346,2,3688,18
2006,84,351,875,3748
2006,285,113,3041,1159
2006,185,435,1928,4610
2006,412,387,4373,4118
2006,337,36,3593,383
2006,429,125,4540,1268
2006,267,292,2833,3110
2006,351,338,3748,3606
2006,113,292,1159,3110
2006,9,435,95,4610
2006,36,422,383,4467
2006,2,315,18,3344
2006,387,177,4118,1849
2006,338,435,3606,4610
2006,177,292,1849,3110
2006,422,125,4467,1268
2006,315,362,3344,3830
2006,435,125,4610,1268
2006,362,292,3830,3110
2006,125,292,1268,3110
2006,418,216,4420,2250
2006,439,59,4656,624
2006,279,256,2973,2710
2006,282,41,2998,449
2006,269,182,2853,1897
2006,405,251,4308,2654
2006,375,34,3983,353
2006,355,203,3776,2114
2006,57,381,602,4054
2006,358,208,3804,2172
2006,6,129,60,1326
2006,317,180,3366,1874
2006,149,154,1550,1609
2006,290,336,3086,3573
2006,383,42,4070,458
2006,41,203,449,2114
2006,34,216,353,2250
